  hyperdrive_liquidity,fixed_rate,variable_rate,timestretch,curve_fee,flat_fee,initial_deposit,bystander_deposit,sandwich_short,sandwich_deposit,time_to_close_short,time_to_close_everlong,bystander_close_delay,attacker_profit_percent,bystander_profit_percent,initial_depositor_profit_percent
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022715412277968534,0.022998429801253185,0.022009054958924793
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.023327350244535937,0.022994018309064301,0.022002453134994188
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000464018996849364,-0.000547375298201822,-0.001507374942635327
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011208326003649375,0.011523793247049864,0.010577686657925215
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.021480142854366188,0.022416236547854947,0.021487080172168439
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.012603311930888971,0.011466305100131858,0.010518202936340341
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022895491284426963,0.022411936070300978,0.021480658793063544
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.024397685122619318,0.022407725900540965,0.021474372135437327
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.004110136421818868,-0.000904923539340221,-0.001882396252606077
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.005689591934973963,0.011403756155942713,0.010416679914158198
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.014730749318154044,0.022990486339045180,0.022003383024990170
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.007810780682054099,0.010807990813075173,0.009811258235163676
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.017235233742209690,0.022944952199292506,0.021935244407549943
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.016718575915479996,0.022899450860350644,0.021867161587476093
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,13955.489493158755286801,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.022729661395227460,-0.010343056161646108,-0.011310596334984729
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,13955.489493158755286801,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,-0.020879655592079663,0.001832621434834111,0.000855309123050422
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,13955.489493158755286801,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,-0.019147176818456622,0.013289872295902115,0.012313009499249391
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,13955.489493158755286801,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,-0.084288180507153579,-0.008693467986295330,-0.009338834641612436
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,13955.489493158755286801,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,-0.080703521741220049,0.012511582370335815,0.011149325652908527
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,13955.489493158755286801,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,-0.662986148363928980,0.009772759387634098,0.007149594613720225
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000453591752190037,-0.000994572131585833,-0.001971959733439906
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011448296643873895,0.010930916070135935,0.009962384427336264
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.021917442234757808,0.021952655613222450,0.021006502377258662
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.011542661103087145,0.010877052001043436,0.009906371160313783
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022060059059779192,0.021948601725042897,0.021000295202262970
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.022231562814530149,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.022211992503700642,0.021944631503937047,0.020994216985589375
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000162200889307051,-0.000884300749044982,-0.001856116921611651
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011957331621878051,0.011371118451429833,0.010391393730699369
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.022986713894988805,0.022810956943139642,0.021838724827389122
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.011957331621878051,0.011371118451429833,0.010391393730699369
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022986713894988805,0.022810956943139642,0.021838724827389122
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.022986713894988805,0.022810956943139642,0.021838724827389122
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000621178474771340,-0.000885745310773883,-0.001857557346296765
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011225951221499082,0.011369590345684798,0.010389868950445438
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.022013193726190229,0.022809323876459001,0.021837097797380433
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.011852932959988247,0.011273158108595313,0.010293448033190996
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022709241043178119,0.022801917240187612,0.021826004772170838
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.023465427158853287,0.022794656366195590,0.021815129991752012
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000435057954418354,-0.000525769994675580,-0.001468439866912614
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011048327882677954,0.011336928118600726,0.010425535902890838
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.020747592622142893,0.021627904241096950,0.020753240673171785
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.013198648438779967,0.011241059422352838,0.010326316226718613
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022938090402027803,0.021620627920305136,0.020742351008730458
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.025172670336012132,0.021613492339356712,0.020731671682663009
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.004156123374976965,-0.000899092449137248,-0.001870865058074222
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.005584848277726316,0.011355453276714317,0.010375763427013081
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.014490872436535491,0.022794203531475224,0.021822033676736077
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.007769473551858425,0.010388072152851074,0.009392489173764424
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.017320084618493075,0.022719859351694968,0.021710691398812201
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.014542205456456557,0.022646424380126693,0.021600718558980757
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,15000.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.019397721859738817,-0.001367538282572608,-0.002337871553196946
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,15000.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,-0.017916007093274624,0.010860465211877263,0.009881915534629789
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,15000.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,-0.016540396356958258,0.022268848275561481,0.021298372489719620
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,15000.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,-0.125697754993641873,-0.004952021851231010,-0.006088000494373985
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,15000.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,-0.121881617939051351,0.021047205352392831,0.019469939206414474
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,15000.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,-0.884920936422596302,0.019290767589858866,0.016847209586781739
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000450964479441828,-0.000886589350301034,-0.001858378141989162
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011242095171681502,0.010739492892396675,0.009790126689055040
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.021114316096009943,0.021255703660710798,0.020351649145507618
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.011381333273958351,0.010649746564396849,0.009696822555944797
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.021334682128012738,0.021248589820886355,0.020340901881213229
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.044463125629060298,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.021560537737191755,0.021241610086800714,0.020330359177779948
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000163111941047716,-0.000892070155443978,-0.001869308942364605
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.012006467124361272,0.011414497777893325,0.010427670194034005
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.023177976556333399,0.022995203866179404,0.022008298871130844
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.012006467124361272,0.011414497777893325,0.010427670194034005
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.023177976556333399,0.022995203866179404,0.022008298871130844
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.023177976556333399,0.022995203866179404,0.022008298871130844
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000623798455539331,-0.000894581564277899,-0.001871815393417853
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011268426044362047,0.011411904481137447,0.010425081082124022
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.022191311520295563,0.022992523725451557,0.022005623890441936
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.011752662131953262,0.011351898326192146,0.010365066143729534
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022716355449930694,0.022988028737458755,0.021998918893899346
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.023334221655650574,0.022983622975747494,0.021992347221897162
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.000453921800852848,-0.000549056990912692,-0.001509427674324278
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.011212552917148692,0.011516862688846729,0.010569096977422738
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.021493333453399018,0.022415007627710468,0.021481374068681692
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.000000000000000000,0.000000000000000000,0.012582158966241372,0.011462368441033386,0.010512750873260877
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,0.500000000000000000,0.500000000000000000,0.000000000000000000,0.022881301610180284,0.022411139929107785,0.021475641673858006
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,1000.000000000000000000,100.000000000000000000,100.000000000000000000,100.000000000000000000,1.000000031709791983,0.000000000000000000,0.000000000000000000,0.024360080249381950,0.022407352211302625,0.021470028110504732
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.004092903967035437,-0.000921422575568478,-0.001898606538726580
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,0.500000000000000000,0.000000000000000000,0.005702309851383706,0.011384248735437818,0.010397467928736207
  50000.000000000000000000,0.025000000000000000,0.025000000000000000,0.011115781407265074,0.010000000000000000,0.000500000000000000,100.000000000000000000,100.000000000000000000,1000.000000000000000000,100.000000000000000000,0.000000000000000000,1.000000031709791983,0.000000000000000000,0.014736289200058083,0.022964005452957155,0.021977157775935838
